"Finger_X","Finger_Y","Finger_Z","Metacarpal_X","Metacarpal_Y","Metacarpal_Z","Wrist_X","Wrist_Y","Wrist_Z","Elbow_X","Elbow_Y","Elbow_Z","Shoulder_X","Shoulder_Y","Shoulder_Z","Pec_A_X","Pec_A_Y","Pec_A_Z","Pec_P_X","Pec_P_Y","Pec_P_Z","Toe_X","Toe_Y","Toe_Z","Metatarsal_X","Metatarsal_Y","Metatarsal_Z","Ankle_X","Ankle_Y","Ankle_Z","Knee_X","Knee_Y","Knee_Z","Hip_X","Hip_Y","Hip_Z","Pel_A_X","Pel_A_Y","Pel_A_Z","Pel_P_X","Pel_P_Y","Pel_P_Z","Snout_X","Snout_Y","Snout_Z","Mid_1_X","Mid_1_Y","Mid_1_Z","Mid_2_X","Mid_2_Y","Mid_2_Z","Mid_3_X","Mid_3_Y","Mid_3_Z","Tail_1_X","Tail_1_Y","Tail_1_Z","Tail_2_X","Tail_2_Y","Tail_2_Z","Tail_3_X","Tail_3_Y","Tail_3_Z","Tail_4_X","Tail_4_Y","Tail_4_Z","Tail_5_X","Tail_5_Y","Tail_5_Z","Tail_6_X","Tail_6_Y","Tail_6_Z"
3.94063170410441,6.28780798950107,1.83294307884694,4.06794815376851,6.18482906589226,1.85975264082914,4.13489316459179,6.08055137634206,1.84911212297574,3.97659119519935,5.9210164848907,1.62776952028514,3.6704217879887,5.87471817021367,1.78139931229451,3.45491369594171,5.65659286310788,1.72433374147373,3.53136256765697,5.63126902015002,1.76761296314288,4.19407124598626,5.72608495816101,1.79081280391488,4.37348551824895,5.73768659307371,1.82487186482195,4.56259569134117,5.69441160491954,1.88054702389569,4.81042672020718,5.4491133307694,1.93277765783349,5.04543536681792,5.31256547138984,2.14155235019851,4.99910551558833,5.11067870216356,2.13937514594986,5.16761244014482,5.08586992363876,2.18683772057103,2.43350669442836,6.04164872058922,1.694318160793,3.88072042712412,5.48501193132226,1.89129103805633,4.24193033499719,5.32609783813346,2.00227894960553,4.63063414133693,5.19006059171991,2.09218244682069,5.65262210188299,4.93199805570139,2.36502897916977,6.21146489658549,4.75803981912821,2.49868439469913,6.65799116398639,4.64223058699489,2.57466304591407,7.09617300475719,4.52416181049881,2.69466383349251,7.66385276463799,4.32887421552037,2.83134051018481,8.20177693527146,4.20721636687748,2.96608511390635
3.94104803145095,6.28785580960277,1.83255372482361,4.06867372687187,6.18572839149954,1.85846585801718,4.13393879641047,6.08305957236768,1.84857247758831,3.97631082632394,5.91858444548923,1.62386693411964,3.67135443678865,5.8717697943578,1.77741333257152,3.45348250656143,5.65784701258478,1.7162521322069,3.53313940761436,5.6290223361727,1.76342966224016,4.2036760209082,5.73415596151799,1.80907191574523,4.37595107515758,5.74386405695091,1.84075473448604,4.56445391147112,5.702940040512,1.88191939014844,4.80140044451158,5.46168836014137,1.93802447678612,5.03779813151477,5.32054587251522,2.13509705968276,4.98776755931573,5.11469752799296,2.13504592108016,5.15417838650188,5.08754769686612,2.18043895414617,2.43241782466507,6.0376064120865,1.68954262228156,3.88363894923096,5.48378379831418,1.88984603790475,4.24396471068841,5.32718823163582,2.00447134167125,4.61889882907439,5.19761707210324,2.09367485776952,5.6292326142639,4.93675224269641,2.36288246680031,6.11885712003328,4.77882087685358,2.48479650789271,6.65004143654664,4.64346780388247,2.57286026525927,7.09458731729462,4.52413792321446,2.69251137177828,7.66475569510829,4.32760827458757,2.8311452370832,8.20064585399718,4.20663438110993,2.96450699304556
3.9407726225675,6.28811052462479,1.83108213607553,4.06873028493424,6.18807460453435,1.86000380501835,4.13337358064623,6.08408421980446,1.84759056835015,3.97697860865505,5.91760955768041,1.62672513525192,3.67131471086129,5.86949436139625,1.775835958878,3.45336654125194,5.65924307466878,1.71954535532148,3.53520128394541,5.62601083015049,1.76033484346932,4.19054390639601,5.75877857717026,1.81958067565771,4.3712412144936,5.76181682083653,1.86212886177249,4.5606236877678,5.72355077142482,1.89947891803208,4.80441148748753,5.47549940571302,1.94840214473221,5.04421961675536,5.31967373568656,2.14184036579792,4.99292842806138,5.11536309107024,2.13869384953834,5.15769036191053,5.08861766566287,2.18358907595332,2.43209687738975,6.03030597534242,1.68453463994081,3.88618011429709,5.47994887113916,1.88586909525893,4.24623094705076,5.32334460839467,1.99970558161621,4.61756550133174,5.1965877519407,2.09287011736716,5.62776508919493,4.93910679057174,2.36217082984837,6.12119324614134,4.77860125027027,2.4848794872433,6.65154579860607,4.64279449798383,2.57350295470059,7.10495469036804,4.52649800776515,2.70355530522436,7.66785216573538,4.32649546526414,2.83117812398689,8.19998174283126,4.20467148993537,2.96297575237604
3.94262701650893,6.28743464666838,1.82957127272207,4.06881583426403,6.18677147227027,1.8622817405776,4.13133906135289,6.08194260975247,1.84868137743746,3.97697187955629,5.91581815751074,1.63026410840986,3.66977144521596,5.86807564139456,1.77534759993907,3.45238434907334,5.65483734576115,1.71598934102211,3.53377096833756,5.62371878146388,1.75921380787231,4.18138940625318,5.77895456468112,1.83998579464843,4.3690072493911,5.78787764780233,1.88993560787491,4.55651808058308,5.75156651147116,1.93368766826373,4.81781570641132,5.47595902413298,1.94769696955565,5.05956205034053,5.31672635408517,2.15030611138354,5.00503036880737,5.11552989817206,2.14151717221112,5.16840054769693,5.0880708486072,2.18757100425315,2.43148949029737,6.0256647955342,1.67809158128489,3.88888051282214,5.47765624907301,1.88635137547662,4.24367825291274,5.32300765899153,1.99967756642754,4.62769081669993,5.18987018632641,2.0854941824222,5.65113281527884,4.9320005075204,2.36312640674723,6.12159308230469,4.77815468346496,2.48439239450395,6.65137344539919,4.64339122856531,2.57233538806628,7.1063327833185,4.52621954418741,2.70275609270677,7.66950755121708,4.32575896391822,2.83117358827741,8.20052288753603,4.20488720514395,2.96433634247774
3.94379856700695,6.2843569938464,1.82428740014318,4.06935305456324,6.18584547378346,1.86192820437427,4.12956680881518,6.07889371072979,1.84425053647402,3.97630608917076,5.9119529705747,1.63177443653661,3.66976053318079,5.86556916062004,1.77384804297143,3.45240518186129,5.65224382329758,1.71327537398174,3.5313576645018,5.62121769385259,1.75581979568136,4.17167754791644,5.83036698519365,1.88258679560676,4.36427488562103,5.8091317316234,1.90456744405506,4.53111113191997,5.77854278243655,1.95359550627757,4.82528408200849,5.47792159456266,1.94844421474,5.05456495039439,5.3160148261429,2.14930815510643,5.00035960974995,5.11531856386995,2.13987085477338,5.16465124336613,5.08585668926086,2.18302901506181,2.42973046504771,6.02057862582433,1.67478729220333,3.88833337247034,5.47541517062074,1.88480544124168,4.24752159552118,5.32210060362761,1.99994763676892,4.62814109017538,5.18875764480256,2.08594957589211,5.62756064165221,4.93822045237255,2.35900407050225,6.11842129558164,4.7778821725137,2.48275496531612,6.65134791183912,4.64325184162697,2.57324983330616,7.10454173977802,4.52597320362034,2.7025332297552,7.66773030865473,4.32647115029741,2.8304764651223,8.19996261122146,4.20336299480961,2.96330835827117
3.9435494854596,6.28662591379214,1.82985557314679,4.06895025364418,6.18558393793488,1.86330213000057,4.12831163790618,6.08109922995148,1.84577596447813,3.97412973841805,5.91276137655649,1.63355342823314,3.66569025452852,5.86589639231546,1.77374554973049,3.45014008211196,5.64930203629891,1.70990259948073,3.52819657746575,5.62009402532979,1.75294155886778,4.1750290759763,5.84963544539239,1.8983843568099,4.36500614838789,5.83425227061804,1.93687509751782,4.56020196226161,5.78411857459186,1.96894276133148,4.82301484341537,5.48936271270817,1.95870127492161,5.05307234176637,5.31536206595668,2.15042949180928,5.00213610861,5.11526468115825,2.13911189717866,5.16538879548549,5.08680288709744,2.18471688701744,2.4314497137525,6.01736170988078,1.67806968270267,3.88240599320526,5.47399043495409,1.88359102818833,4.25150110023545,5.32239292706842,2.00146498607767,4.63474752005605,5.1894053653254,2.08960206434551,5.64947046689168,4.93336810201011,2.36118712189088,6.14347487587782,4.77314672473374,2.48757633158433,6.65383474952951,4.6421147837981,2.5729205671741,7.09009764831409,4.52596055222267,2.69239803187095,7.66421472762114,4.3277095456241,2.83021696714154,8.19916594509016,4.20130561345232,2.9615049139399
3.94419550408989,6.28807173254579,1.82889600988726,4.07008984671646,6.1860255601461,1.86549245347341,4.12859882004506,6.08281736960173,1.84891431247915,3.9758845683816,5.91370301992765,1.64145487795441,3.66734680353959,5.86426108822887,1.7758041869572,3.45364084236733,5.64872041204604,1.71134798052011,3.53012930339808,5.61898230717861,1.75342529427344,4.18437929863038,5.88278787172952,1.93211848357525,4.36418418883377,5.85892380724762,1.96584177820873,4.56336042054362,5.79627787770656,1.98285118007327,4.82222345182251,5.49320616416194,1.97133457230676,5.05236144108727,5.31955265780576,2.14860008090106,4.99923966739128,5.11579858066312,2.13862563117586,5.16271750231875,5.08794119418405,2.18226156620085,2.42990721526477,6.01350629981981,1.67829791175228,3.88321552958882,5.4715980357722,1.88533985937392,4.24567674195385,5.31777125677005,1.99787220047548,4.63478004366414,5.1919000500187,2.09255695436306,5.65033865864427,4.93262355644735,2.36166978227071,6.12015088164879,4.77815741983666,2.48342556002771,6.65189988135555,4.64265178451726,2.57309723304236,7.11003482659616,4.52547319040673,2.70424131867527,7.66907476749335,4.32637161740074,2.83103738803827,8.19868691528044,4.20127785983604,2.96139048124772
3.94479735170277,6.288143396851,1.82594285786484,4.07212988403299,6.18733268960749,1.86991160984354,4.12735831927019,6.08258056803944,1.85236273848795,3.97425919882665,5.91683106496905,1.64712874217181,3.66554888212675,5.86528679096356,1.77815482692482,3.45268175171146,5.64795014802997,1.71063097986307,3.53078668629172,5.61961627227161,1.7559760946769,4.19101397044891,5.90652543897313,1.96245825352553,4.37266046660501,5.8780672611676,1.99041399437666,4.56565869991869,5.81297082755462,2.00257306713594,4.81162683841277,5.50354900185388,1.96945006741297,5.0385089258421,5.32204376419838,2.14121041135517,4.98854022596542,5.118090681134,2.13690822954108,5.1545360971574,5.08878007666524,2.17959970419302,2.42887347188101,6.01086477977617,1.68072387529993,3.88046867416218,5.47203669676134,1.88737705202144,4.24394184156496,5.32188560681672,2.00677174397863,4.62809772611694,5.19477195300304,2.09399823751497,5.62584103002168,4.94106755335761,2.35953007516219,6.11947281238069,4.77974478254371,2.48435991421188,6.65102550868608,4.64370508485459,2.57262649841956,7.09306752102944,4.52502381564585,2.69274231877832,7.66395009141837,4.32857711090028,2.83084992114459,8.19892904986117,4.20091309119046,2.96154344907045
3.94873397654886,6.28681315428292,1.82607901736359,4.074283883155,6.18494492630807,1.86813167731205,4.12865747331029,6.08048085800396,1.85285326150288,3.97180204671715,5.91756168332617,1.6461496608995,3.66308466264799,5.86298422061295,1.77649311380804,3.44706640993039,5.64629564943855,1.70712592252478,3.52563161774758,5.61865109345875,1.75243173617324,4.18536165462188,5.92910134990712,1.99232683578613,4.37447320003006,5.89847772090641,2.01626985862182,4.56734710178073,5.83524160642137,2.03960979693234,4.80012707195957,5.52438034577086,1.98410521178622,5.02368512981599,5.32373054651262,2.1333780876222,4.97708717540296,5.12193822701928,2.13280430813458,5.14450461402188,5.09132724488278,2.17480040336914,2.42732096747732,6.00895643625478,1.68146474072573,3.87278663879925,5.47310903511827,1.88368429287213,4.23629184299193,5.32407939661238,2.0016205231517,4.62143829423416,5.1936721343959,2.08198569684078,5.62471040871902,4.9407984578879,2.36079626159373,6.11568510230142,4.78082277561929,2.48433312809343,6.65096701094073,4.64397181830394,2.57266757010153,7.10452344995325,4.52670540873493,2.70571670399462,7.66924551866229,4.32868438055123,2.83177673063846,8.19783798960195,4.20008020918542,2.95975618502234
3.94888639866159,6.28649175898882,1.82487050942173,4.07432581502822,6.18496988112656,1.86902066586422,4.12886263279136,6.07988648962467,1.85297901648257,3.97167728071846,5.9183880458634,1.64726362627771,3.66257636023505,5.86272780318525,1.7756311100381,3.44570504675369,5.64439219403214,1.70576609109048,3.52430997036297,5.61721780704342,1.75126264305961,4.18946438018339,5.92939753995382,1.99945740885829,4.37875660251031,5.89932177187979,2.02385788475886,4.57179240218193,5.83786227982677,2.05015586834993,4.79992118737348,5.52409128140973,1.98498540423746,5.02111356641117,5.32503368256697,2.13310763082812,4.96792982122439,5.12643732276437,2.13480015599217,5.14166737394582,5.09223543336666,2.17364182902517,2.42559341548379,6.00584205920028,1.68258589984267,3.87178728594998,5.47168049665611,1.88489002859959,4.23437479499885,5.32337557252207,2.00370386837816,4.6211550814978,5.1933490993271,2.08128389439844,5.62026498171486,4.94426170835999,2.35764505768356,6.1120591505324,4.7820321108992,2.48422543187208,6.64747653466485,4.64512888022259,2.57216955686314,7.10612536213709,4.52672218142384,2.70445325836591,7.66766071911932,4.32837283062109,2.83114963516872,8.19760233982177,4.19772980137184,2.95766687101517
