Finger_cam1_X,Finger_cam1_Y,Finger_cam2_X,Finger_cam2_Y,Metacarpal_cam1_X,Metacarpal_cam1_Y,Metacarpal_cam2_X,Metacarpal_cam2_Y,Wrist_cam1_X,Wrist_cam1_Y,Wrist_cam2_X,Wrist_cam2_Y,Elbow_cam1_X,Elbow_cam1_Y,Elbow_cam2_X,Elbow_cam2_Y,Shoulder_cam1_X,Shoulder_cam1_Y,Shoulder_cam2_X,Shoulder_cam2_Y,Pec_A_cam1_X,Pec_A_cam1_Y,Pec_A_cam2_X,Pec_A_cam2_Y,Pec_P_cam1_X,Pec_P_cam1_Y,Pec_P_cam2_X,Pec_P_cam2_Y,Toe_cam1_X,Toe_cam1_Y,Toe_cam2_X,Toe_cam2_Y,Metatarsal_cam1_X,Metatarsal_cam1_Y,Metatarsal_cam2_X,Metatarsal_cam2_Y,Ankle_cam1_X,Ankle_cam1_Y,Ankle_cam2_X,Ankle_cam2_Y,Knee_cam1_X,Knee_cam1_Y,Knee_cam2_X,Knee_cam2_Y,Hip_cam1_X,Hip_cam1_Y,Hip_cam2_X,Hip_cam2_Y,Pel_A_cam1_X,Pel_A_cam1_Y,Pel_A_cam2_X,Pel_A_cam2_Y,Pel_P_cam1_X,Pel_P_cam1_Y,Pel_P_cam2_X,Pel_P_cam2_Y,Snout_cam1_X,Snout_cam1_Y,Snout_cam2_X,Snout_cam2_Y,Mid_1_cam1_X,Mid_1_cam1_Y,Mid_1_cam2_X,Mid_1_cam2_Y,Mid_2_cam1_X,Mid_2_cam1_Y,Mid_2_cam2_X,Mid_2_cam2_Y,Mid_3_cam1_X,Mid_3_cam1_Y,Mid_3_cam2_X,Mid_3_cam2_Y,Tail_1_cam1_X,Tail_1_cam1_Y,Tail_1_cam2_X,Tail_1_cam2_Y,Tail_2_cam1_X,Tail_2_cam1_Y,Tail_2_cam2_X,Tail_2_cam2_Y,Tail_3_cam1_X,Tail_3_cam1_Y,Tail_3_cam2_X,Tail_3_cam2_Y,Tail_4_cam1_X,Tail_4_cam1_Y,Tail_4_cam2_X,Tail_4_cam2_Y,Tail_5_cam1_X,Tail_5_cam1_Y,Tail_5_cam2_X,Tail_5_cam2_Y,Tail_6_cam1_X,Tail_6_cam1_Y,Tail_6_cam2_X,Tail_6_cam2_Y
881.8052978515625,848.028076171875,910.325439453125,892.6497192382812,902.7152099609375,853.5851440429688,932.1683349609375,888.9757690429688,911.89697265625,854.4219360351562,938.3504638671875,873.8983764648438,878.2444458007812,850.0481567382812,901.4209594726562,847.824951171875,841.4911499023438,826.6729125976562,866.7661743164062,859.153076171875,816.5554809570312,796.9393310546875,846.0176391601562,834.8556518554688,829.9698486328125,792.206298828125,858.8294677734375,834.9334716796875,994.6815185546875,822.1762084960938,1020.8833618164062,861.999755859375,1023.2238159179688,830.064208984375,1046.9091796875,859.177001953125,1055.626220703125,828.8060913085938,1085.851318359375,859.5173950195312,1092.5150146484375,798.9600830078125,1121.986572265625,849.0084838867188,1130.282470703125,779.031982421875,1160.66552734375,857.1636352539062,1132.73291015625,748.1092529296875,1163.8758544921875,836.7061767578125,1158.7127685546875,751.48974609375,1187.394775390625,837.4923706054688,646.096435546875,836.4191284179688,667.897216796875,866.8487548828125,900.8048095703125,770.8737182617188,927.35400390625,832.2977905273438,980.4486083984375,752.188232421875,1006.4424438476562,832.1943359375,1060.31005859375,743.3942260742188,1091.8636474609375,833.5850219726562,1244.3006591796875,747.97900390625,1265.8446044921875,837.220947265625,1328.2886962890625,732.4769287109375,1344.423828125,840.41357421875,1399.9146728515625,719.3076171875,1429.008544921875,847.330322265625,1528.91015625,713.7830200195312,1514.36376953125,857.1542358398438,1589.8759765625,725.8549194335938,1594.494384765625,864.822265625,1652.592041015625,749.2587280273438,1679.5804443359375,878.8201904296875
881.5803833007812,848.0306396484375,910.6712036132812,892.6417846679688,902.5726318359375,853.550048828125,932.2791137695312,888.9358520507812,911.6524047851562,854.2868041992188,937.5691528320312,873.2190551757812,877.585205078125,851.6503295898438,901.0228271484375,847.5919189453125,840.835693359375,827.4544067382812,865.5256958007812,859.1355590820312,815.3588256835938,797.9769287109375,845.2005004882812,834.5778198242188,829.8299560546875,792.79931640625,857.6930541992188,834.7357177734375,996.56298828125,825.8867797851562,1020.7730102539062,868.2817993164062,1023.7192993164062,834.0554809570312,1050.9569091796875,863.444580078125,1056.5223388671875,831.5386352539062,1088.6217041015625,861.6622924804688,1092.72021484375,801.4829711914062,1123.076416015625,849.708740234375,1130.4173583984375,779.4265747070312,1159.4713134765625,857.597900390625,1131.688720703125,748.3143310546875,1162.3927001953125,836.4664306640625,1158.0111083984375,751.5679931640625,1186.1162109375,837.6984252929688,645.4661254882812,838.1058959960938,666.9541015625,865.9779663085938,899.8638916015625,771.05322265625,926.5780639648438,832.3256225585938,979.7919311523438,752.5873413085938,1007.789794921875,832.5812377929688,1059.8914794921875,743.6876831054688,1090.861083984375,833.5681762695312,1244.489990234375,747.8981323242188,1265.1368408203125,837.1698608398438,1327.1630859375,732.5978393554688,1342.880859375,840.3636474609375,1399.7818603515625,719.1865844726562,1427.7237548828125,847.207763671875,1528.1722412109375,713.3516235351562,1514.0213623046875,856.9924926757812,1587.5445556640625,724.7722778320312,1593.09228515625,864.3004150390625,1651.286376953125,749.4386596679688,1678.6883544921875,878.0567626953125
881.8333740234375,848.2975463867188,910.6751098632812,892.6130981445312,902.695068359375,853.6671142578125,932.3363037109375,888.66943359375,911.3574829101562,854.2771606445312,937.1004638671875,872.8358154296875,876.9874267578125,851.8079833984375,900.4874267578125,847.3359985351562,840.0570678710938,828.3814697265625,864.6301879882812,858.882080078125,814.7982177734375,797.9537963867188,844.2504272460938,834.4207153320312,828.1040649414062,792.6935424804688,857.899658203125,834.891845703125,996.504150390625,831.3902587890625,1024.001708984375,872.90087890625,1025.454833984375,838.0345458984375,1052.3592529296875,871.9951782226562,1058.671142578125,833.3627319335938,1087.5390625,866.0051879882812,1092.7642822265625,803.3977661132812,1122.4022216796875,851.4127807617188,1130.503173828125,779.5680541992188,1158.676513671875,858.3330078125,1131.487548828125,748.16796875,1160.850341796875,836.2640991210938,1157.483642578125,751.60400390625,1185.08056640625,837.7631225585938,644.6864624023438,839.343505859375,666.2525634765625,865.045166015625,899.4981079101562,771.1708984375,923.3291015625,832.0523681640625,979.68408203125,752.2507934570312,1008.6497192382812,832.8911743164062,1059.9825439453125,743.407470703125,1089.481689453125,833.384521484375,1243.79736328125,747.569580078125,1264.4200439453125,837.11767578125,1322.3961181640625,733.4383544921875,1343.7401123046875,840.5556030273438,1397.9637451171875,719.2037963867188,1428.919677734375,847.1600952148438,1480.46142578125,712.0288696289062,1515.078857421875,857.4760131835938,1579.912841796875,722.9234008789062,1592.69287109375,864.2394409179688,1650.156005859375,749.2017822265625,1677.25341796875,877.7736206054688
881.3711547851562,848.4971923828125,910.4877319335938,892.5123901367188,902.4373168945312,853.5961303710938,932.110107421875,888.5989990234375,911.0291748046875,854.2413330078125,936.4529418945312,872.513671875,876.65087890625,852.0729370117188,899.9599609375,847.4172973632812,839.1821899414062,829.106201171875,863.5633544921875,858.65087890625,813.9698486328125,798.4005126953125,842.8048706054688,834.4020385742188,827.1212158203125,793.2509765625,856.673583984375,834.8848876953125,997.5990600585938,837.5081176757812,1030.778076171875,876.6298828125,1026.8936767578125,843.54931640625,1057.8280029296875,874.8182983398438,1059.9898681640625,837.2554321289062,1088.983642578125,869.849365234375,1093.1556396484375,804.9166259765625,1121.0594482421875,853.0885620117188,1129.8426513671875,779.3890991210938,1157.1971435546875,859.2451171875,1130.3040771484375,747.924560546875,1159.74658203125,836.402587890625,1156.0577392578125,751.2767333984375,1184.1490478515625,837.8068237304688,643.7509155273438,839.5633544921875,665.3390502929688,864.53466796875,898.4663696289062,771.1245727539062,922.8618774414062,832.0744018554688,978.4932861328125,752.3847045898438,1006.0521240234375,832.9144897460938,1058.858642578125,743.5983276367188,1088.0784912109375,833.3731079101562,1242.817138671875,747.2383422851562,1263.094482421875,836.8529052734375,1321.8546142578125,733.5528564453125,1342.6268310546875,840.4752807617188,1397.7364501953125,719.0529174804688,1428.0394287109375,846.925537109375,1481.3258056640625,711.7864990234375,1513.9632568359375,857.2516479492188,1574.854736328125,722.1575927734375,1592.7852783203125,864.1182861328125,1648.7772216796875,748.8234252929688,1676.0374755859375,877.3756713867188
880.8948974609375,848.7147827148438,910.274658203125,892.463134765625,902.0305786132812,853.5036010742188,931.9780883789062,888.4404296875,910.5144653320312,854.0606079101562,936.3034057617188,872.3438720703125,876.070556640625,852.07666015625,899.1279296875,847.3982543945312,838.2971801757812,829.2762451171875,862.8911743164062,858.9608154296875,813.1720581054688,798.3568725585938,842.0551147460938,834.4749145507812,826.3667602539062,793.286865234375,855.822265625,834.9786987304688,1000.2068481445312,841.2833862304688,1030.6436767578125,887.026123046875,1029.422607421875,845.3724365234375,1056.3753662109375,882.2266235351562,1061.6768798828125,839.9287109375,1088.43212890625,874.5032958984375,1094.30126953125,805.7103271484375,1119.7783203125,855.1143188476562,1129.1712646484375,779.2409057617188,1157.3135986328125,859.7553100585938,1129.0277099609375,747.8807983398438,1159.89111328125,836.5059204101562,1154.811767578125,751.2295532226562,1183.6171875,837.8392944335938,642.6088256835938,839.4756469726562,664.5343627929688,864.3989868164062,897.7550048828125,771.2081298828125,921.7346801757812,832.1976318359375,978.117919921875,752.3117065429688,1005.4152221679688,832.892333984375,1058.119873046875,743.1201171875,1106.822998046875,835.5910034179688,1241.701171875,747.3987426757812,1262.454833984375,837.1500244140625,1321.3916015625,733.1624755859375,1341.1417236328125,840.3563232421875,1396.551025390625,719.133056640625,1426.121826171875,846.9017333984375,1522.1458740234375,713.0133056640625,1512.6241455078125,856.9471435546875,1578.39013671875,722.8907470703125,1591.810546875,863.91015625,1647.7091064453125,748.2120971679688,1674.9293212890625,876.762939453125
880.7633056640625,848.6875610351562,910.2662963867188,892.520751953125,901.6976318359375,853.3460083007812,932.016357421875,888.33349609375,909.8834838867188,853.9450073242188,936.3870849609375,872.550048828125,875.5066528320312,852.235595703125,897.953857421875,847.4851684570312,837.4851684570312,829.2639770507812,862.1493530273438,859.03857421875,812.1621704101562,798.2268676757812,838.9589233398438,834.1234130859375,826.1954956054688,793.5159912109375,854.3062133789062,835.2089233398438,1000.9641723632812,848.211669921875,1032.0311279296875,890.5887451171875,1031.2125244140625,847.98193359375,1055.606201171875,883.9113159179688,1062.6751708984375,841.5133056640625,1088.3599853515625,880.7290649414062,1093.717041015625,807.113525390625,1117.217529296875,856.697998046875,1127.895263671875,779.1563720703125,1156.9678955078125,860.1580200195312,1127.86083984375,747.7169189453125,1158.2083740234375,836.6531372070312,1153.4744873046875,751.1243896484375,1182.249267578125,838.0665283203125,641.5244140625,839.1801147460938,663.6520385742188,864.7360229492188,896.4928588867188,770.8585205078125,918.0870971679688,832.69287109375,977.1458129882812,751.866455078125,998.832763671875,832.7234497070312,1056.703369140625,742.9649658203125,1081.9041748046875,833.1066284179688,1240.3394775390625,747.6618041992188,1261.027099609375,837.214599609375,1319.60693359375,732.7501220703125,1337.9478759765625,840.1452026367188,1395.346923828125,718.7566528320312,1425.6080322265625,847.0588989257812,1522.335693359375,712.8701782226562,1514.241455078125,857.9450073242188,1578.3951416015625,722.8163452148438,1589.5455322265625,863.9376220703125,1646.6806640625,747.9467163085938,1674.191650390625,876.2841186523438
881.1573486328125,848.2882690429688,910.707763671875,892.7402954101562,901.3502807617188,853.1105346679688,932.1383666992188,888.376220703125,909.4307861328125,854.2877197265625,935.420654296875,872.0225219726562,874.7888793945312,852.2360229492188,896.91943359375,847.1428833007812,836.7222900390625,829.2857055664062,860.5574340820312,859.2479248046875,811.2633056640625,798.4320068359375,837.7471923828125,834.307861328125,825.4193725585938,793.7109375,853.1546020507812,835.4472045898438,1001.0110473632812,846.2454223632812,1031.789306640625,891.1625366210938,1031.2413330078125,847.955322265625,1055.969482421875,884.6647338867188,1061.646728515625,840.696044921875,1089.169921875,881.2279052734375,1092.40087890625,806.9437866210938,1116.770263671875,856.76904296875,1126.7601318359375,779.2368774414062,1154.92138671875,859.9368896484375,1128.4676513671875,747.0452880859375,1156.520263671875,836.77392578125,1152.3983154296875,750.8768920898438,1182.160400390625,836.780517578125,640.7094116210938,838.9849853515625,662.7151489257812,864.922607421875,895.3265380859375,770.9149169921875,916.6704711914062,832.9520263671875,976.0848999023438,752.3951416015625,997.9808959960938,832.9578857421875,1054.873291015625,743.295166015625,1080.857177734375,833.1270141601562,1238.2171630859375,748.296142578125,1259.5616455078125,837.3594360351562,1318.780517578125,732.4269409179688,1337.8565673828125,840.1741943359375,1394.3026123046875,718.8312377929688,1421.537841796875,846.78662109375,1519.4256591796875,712.8286743164062,1508.4239501953125,857.1690063476562,1576.604248046875,722.5101928710938,1588.594482421875,864.0658569335938,1645.3211669921875,747.8443603515625,1673.36181640625,876.1550903320312
881.181640625,848.2000732421875,910.1923217773438,893.580078125,901.2640380859375,852.9156494140625,932.145751953125,888.3438720703125,908.58349609375,854.231689453125,935.0317993164062,871.8780517578125,873.8572387695312,852.0062255859375,896.4288330078125,847.513427734375,835.528076171875,829.329833984375,859.6953125,859.4530639648438,809.978271484375,798.6752319335938,836.4054565429688,834.667724609375,824.593505859375,793.2234497070312,852.06396484375,835.9381713867188,1001.1307373046875,846.8297119140625,1031.384765625,891.2576904296875,1031.40771484375,847.4509887695312,1054.8677978515625,884.550537109375,1062.173828125,841.287841796875,1087.4429931640625,881.140625,1090.15283203125,806.8189086914062,1115.72998046875,857.034912109375,1125.5557861328125,779.0355834960938,1154.3790283203125,860.2741088867188,1127.29296875,747.0184936523438,1155.350830078125,836.679443359375,1152.120361328125,751.01416015625,1180.886474609375,836.849365234375,639.5115966796875,838.1370849609375,661.6705322265625,865.5769653320312,895.1510009765625,770.614990234375,915.8194580078125,833.3013305664062,975.0181884765625,752.7565307617188,997.1890869140625,833.159912109375,1053.932373046875,742.9812622070312,1079.8074951171875,833.291748046875,1236.7803955078125,748.682373046875,1258.317138671875,837.1747436523438,1317.6385498046875,732.495361328125,1338.79638671875,840.3443603515625,1393.9608154296875,718.7479858398438,1422.3035888671875,847.2384033203125,1476.3455810546875,711.1607666015625,1508.946533203125,857.3507690429688,1575.66015625,722.1669311523438,1587.26708984375,863.9699096679688,1644.3687744140625,747.6539306640625,1672.85595703125,876.1683959960938
881.203125,848.0693969726562,909.7640991210938,893.5420532226562,901.0736694335938,852.8206787109375,932.0220947265625,888.3574829101562,907.8692626953125,854.242431640625,934.7105712890625,871.8018188476562,873.1083374023438,851.9353637695312,896.2377319335938,847.5391235351562,834.6289672851562,828.9991455078125,858.8869018554688,860.1288452148438,809.0479736328125,798.3189697265625,835.6488647460938,834.8843383789062,823.5881958007812,792.8798217773438,851.1166381835938,836.2020874023438,1001.479736328125,847.2730102539062,1032.33349609375,891.505859375,1031.5047607421875,847.606689453125,1055.77880859375,885.1564331054688,1062.2935791015625,841.5867309570312,1087.5789794921875,881.5671997070312,1089.4527587890625,806.2570190429688,1115.509765625,856.281494140625,1124.8115234375,778.5888671875,1153.2987060546875,860.0382080078125,1126.0357666015625,746.8582763671875,1154.3173828125,836.6062622070312,1151.22802734375,751.0060424804688,1179.289794921875,836.8917236328125,638.4323120117188,837.2374877929688,660.7184448242188,866.2999267578125,894.5918579101562,770.4788818359375,915.0794677734375,833.41796875,974.1254272460938,752.3190307617188,995.9782104492188,833.279052734375,1053.2685546875,742.9153442382812,1078.91259765625,833.5634765625,1235.749267578125,748.869384765625,1256.87939453125,837.0744018554688,1316.8016357421875,732.4957885742188,1336.2735595703125,840.2819213867188,1388.4072265625,719.4798583984375,1421.1693115234375,846.9492797851562,1520.5146484375,712.4390869140625,1507.2589111328125,857.18017578125,1579.189453125,722.7203979492188,1585.562255859375,863.817626953125,1643.8497314453125,747.5820922851562,1671.895751953125,875.6778564453125
881.5941772460938,847.4657592773438,909.6083984375,893.692138671875,901.2059326171875,852.2659912109375,931.821533203125,888.4148559570312,907.0420532226562,854.138427734375,934.0571899414062,871.79736328125,872.12890625,851.7940673828125,895.8336791992188,847.694580078125,833.6990356445312,828.671142578125,858.34716796875,860.4361572265625,808.3773803710938,797.76025390625,834.6190185546875,835.1985473632812,822.5852661132812,792.4302978515625,849.9412841796875,836.5115966796875,1001.9080810546875,847.4815673828125,1032.658203125,891.689697265625,1031.749267578125,847.5888671875,1056.29833984375,885.4069213867188,1062.412841796875,841.555908203125,1087.586181640625,881.5526733398438,1089.1021728515625,805.0352172851562,1114.724365234375,855.0635375976562,1123.996337890625,778.54833984375,1152.64111328125,859.3458862304688,1125.5357666015625,746.747802734375,1153.3009033203125,836.5529174804688,1150.943359375,750.8502807617188,1178.7510986328125,836.6925048828125,637.4232177734375,836.088134765625,659.5391235351562,867.2056274414062,893.840087890625,771.2702026367188,913.9580078125,833.7257690429688,972.8086547851562,752.1503295898438,994.9719848632812,833.3759765625,1052.3033447265625,742.4241943359375,1077.502685546875,833.9140014648438,1234.96240234375,748.6600341796875,1256.9908447265625,836.8974609375,1317.125,732.458251953125,1335.715576171875,840.2412109375,1392.626708984375,718.6307983398438,1420.382080078125,846.6011352539062,1474.4337158203125,711.1968383789062,1506.444091796875,857.4701538085938,1577.5892333984375,722.3941040039062,1583.4249267578125,863.8106689453125,1643.4486083984375,746.9397583007812,1670.950439453125,875.645263671875
