Finger_cam1_X,Finger_cam1_Y,Finger_cam2_X,Finger_cam2_Y,Metacarpal_cam1_X,Metacarpal_cam1_Y,Metacarpal_cam2_X,Metacarpal_cam2_Y,Wrist_cam1_X,Wrist_cam1_Y,Wrist_cam2_X,Wrist_cam2_Y,Elbow_cam1_X,Elbow_cam1_Y,Elbow_cam2_X,Elbow_cam2_Y,Shoulder_cam1_X,Shoulder_cam1_Y,Shoulder_cam2_X,Shoulder_cam2_Y,Pec_A_cam1_X,Pec_A_cam1_Y,Pec_A_cam2_X,Pec_A_cam2_Y,Pec_P_cam1_X,Pec_P_cam1_Y,Pec_P_cam2_X,Pec_P_cam2_Y,Toe_cam1_X,Toe_cam1_Y,Toe_cam2_X,Toe_cam2_Y,Metatarsal_cam1_X,Metatarsal_cam1_Y,Metatarsal_cam2_X,Metatarsal_cam2_Y,Ankle_cam1_X,Ankle_cam1_Y,Ankle_cam2_X,Ankle_cam2_Y,Knee_cam1_X,Knee_cam1_Y,Knee_cam2_X,Knee_cam2_Y,Hip_cam1_X,Hip_cam1_Y,Hip_cam2_X,Hip_cam2_Y,Pel_A_cam1_X,Pel_A_cam1_Y,Pel_A_cam2_X,Pel_A_cam2_Y,Pel_P_cam1_X,Pel_P_cam1_Y,Pel_P_cam2_X,Pel_P_cam2_Y,Snout_cam1_X,Snout_cam1_Y,Snout_cam2_X,Snout_cam2_Y,Mid_1_cam1_X,Mid_1_cam1_Y,Mid_1_cam2_X,Mid_1_cam2_Y,Mid_2_cam1_X,Mid_2_cam1_Y,Mid_2_cam2_X,Mid_2_cam2_Y,Mid_3_cam1_X,Mid_3_cam1_Y,Mid_3_cam2_X,Mid_3_cam2_Y,Tail_1_cam1_X,Tail_1_cam1_Y,Tail_1_cam2_X,Tail_1_cam2_Y,Tail_2_cam1_X,Tail_2_cam1_Y,Tail_2_cam2_X,Tail_2_cam2_Y,Tail_3_cam1_X,Tail_3_cam1_Y,Tail_3_cam2_X,Tail_3_cam2_Y,Tail_4_cam1_X,Tail_4_cam1_Y,Tail_4_cam2_X,Tail_4_cam2_Y,Tail_5_cam1_X,Tail_5_cam1_Y,Tail_5_cam2_X,Tail_5_cam2_Y,Tail_6_cam1_X,Tail_6_cam1_Y,Tail_6_cam2_X,Tail_6_cam2_Y
850.6642456054688,580.8085327148438,830.9638061523438,865.0476684570312,887.1423950195312,576.0841064453125,868.2266235351562,860.12451171875,907.0606689453125,565.4366455078125,885.63818359375,846.7494506835938,872.715576171875,551.6835327148438,854.9482421875,806.64453125,835.5009155273438,513.3070068359375,815.5245361328125,816.28466796875,803.0674438476562,469.9665222167969,786.5779418945312,778.92041015625,823.610595703125,465.7366638183594,806.3853759765625,779.3228759765625,973.3262329101562,578.601318359375,966.8043212890625,819.9990234375,1013.3428955078125,576.9201049804688,998.1587524414062,804.6404418945312,1056.4696044921875,572.7364501953125,1041.3712158203125,804.9172973632812,1105.8880615234375,524.017822265625,1083.7586669921875,793.3552856445312,1145.950439453125,494.41436767578125,1124.7847900390625,809.424072265625,1151.417236328125,454.62921142578125,1138.619140625,781.4217529296875,1189.2586669921875,464.62603759765625,1168.7281494140625,785.98291015625,594.3195190429688,479.5508117675781,585.0303955078125,826.486083984375,901.8310546875,447.4720764160156,889.0598754882812,772.6009521484375,987.3455810546875,428.1568908691406,976.041748046875,772.65087890625,1078.348388671875,434.8152160644531,1071.7401123046875,774.8037719726562,1284.1044921875,474.4309387207031,1246.3629150390625,790.786865234375,1372.8380126953125,469.6116943359375,1344.9517822265625,798.2899780273438,1532.4725341796875,470.74041748046875,1435.7476806640625,807.983642578125,1612.7977294921875,480.47052001953125,1561.93310546875,808.47705078125,1695.1441650390625,495.8539733886719,1641.75048828125,813.7957153320312,1754.0296630859375,520.0501098632812,1723.1949462890625,833.9359741210938
850.584716796875,580.8438720703125,831.324951171875,864.9874267578125,886.8460693359375,576.2305908203125,868.2454223632812,859.9622802734375,906.51220703125,565.6856079101562,885.7428588867188,846.2787475585938,871.9014892578125,552.0972290039062,853.8606567382812,807.3414306640625,834.8004760742188,513.5543212890625,815.188720703125,815.9265747070312,801.753662109375,470.3800964355469,784.7883911132812,779.6884155273438,822.10205078125,466.03961181640625,804.2528686523438,780.0315551757812,969.3610229492188,572.9556274414062,963.6784057617188,822.77685546875,1011.7218017578125,574.0326538085938,996.1304931640625,808.1513061523438,1052.877685546875,569.7764282226562,1037.7235107421875,806.5748901367188,1103.677734375,523.5787963867188,1082.2606201171875,794.8605346679688,1144.4222412109375,494.0744934082031,1123.742431640625,809.037841796875,1151.2232666015625,454.16607666015625,1137.4012451171875,782.2938842773438,1188.695068359375,464.25244140625,1167.1663818359375,786.3272705078125,593.614013671875,479.6720886230469,584.2227172851562,827.5574951171875,900.8170166015625,447.3245849609375,887.3400268554688,774.1122436523438,986.6407470703125,428.69873046875,966.0575561523438,771.1309204101562,1076.3203125,434.40692138671875,1072.27197265625,775.3909301757812,1278.5345458984375,474.4378356933594,1248.4229736328125,790.8050537109375,1368.867431640625,469.60406494140625,1338.562744140625,797.62841796875,1452.433349609375,467.8048095703125,1431.8228759765625,807.3535766601562,1621.6732177734375,481.87322998046875,1553.4879150390625,808.630615234375,1693.32958984375,495.71868896484375,1638.5830078125,813.426513671875,1752.7130126953125,519.8767700195312,1721.6456298828125,834.053466796875
850.509033203125,580.8812866210938,831.1878051757812,865.0224609375,886.614013671875,576.3185424804688,868.1046752929688,859.7750854492188,906.0120849609375,565.802490234375,886.2296142578125,846.2847900390625,871.2442016601562,552.2537231445312,852.6762084960938,807.0508422851562,834.3168334960938,514.0582885742188,814.4244995117188,816.6023559570312,801.178955078125,470.55816650390625,783.9696044921875,780.4404907226562,821.3610229492188,466.1871032714844,803.5629272460938,780.5840454101562,966.0432739257812,569.6997680664062,958.5131225585938,822.8876953125,1009.703857421875,571.887451171875,989.4258422851562,810.2301025390625,1050.129150390625,568.0935668945312,1034.306396484375,811.3048095703125,1101.3157958984375,523.7247314453125,1082.2327880859375,796.5744018554688,1143.3509521484375,494.33612060546875,1121.7635498046875,809.5419311523438,1150.219482421875,453.96588134765625,1135.340576171875,782.3060913085938,1187.4322509765625,464.2081604003906,1166.0755615234375,786.6519775390625,592.7379760742188,479.7123107910156,583.244384765625,828.6759033203125,900.7947387695312,447.5198669433594,885.9637451171875,774.028564453125,985.977294921875,428.1068420410156,971.6898193359375,773.3507080078125,1075.7598876953125,434.3003845214844,1072.572021484375,776.0997314453125,1277.28076171875,474.4952697753906,1244.03369140625,790.9110107421875,1368.758056640625,469.77667236328125,1332.6561279296875,798.2504272460938,1523.55419921875,469.43212890625,1430.4505615234375,807.6102294921875,1613.593994140625,481.1202392578125,1554.1962890625,808.5146484375,1691.7215576171875,495.4475402832031,1638.2947998046875,813.5594482421875,1751.41845703125,519.6393432617188,1720.303466796875,834.2724609375
850.4730224609375,580.9568481445312,831.0618286132812,865.0657348632812,886.3869018554688,576.2817993164062,867.7702026367188,859.59375,905.5545043945312,565.9110717773438,886.2879028320312,846.0732421875,870.6683349609375,552.7506103515625,851.8422241210938,807.41748046875,833.4942626953125,514.3645629882812,813.9447021484375,816.5988159179688,800.3585815429688,471.0016174316406,781.751953125,780.915771484375,820.4038696289062,466.7894592285156,801.7593994140625,780.9846801757812,962.8936767578125,566.9026489257812,944.3687133789062,811.841552734375,1007.4515380859375,570.406005859375,985.463134765625,810.74560546875,1047.4969482421875,567.13623046875,1033.45166015625,814.892578125,1097.9381103515625,526.4401245117188,1078.754150390625,799.1746826171875,1142.26220703125,494.740966796875,1118.982421875,812.3986206054688,1149.2047119140625,453.908203125,1133.1322021484375,782.105224609375,1185.5615234375,463.68157958984375,1163.2059326171875,786.8148193359375,591.5724487304688,480.44183349609375,581.9982299804688,829.5628662109375,898.8301391601562,447.2992858886719,885.624267578125,774.25390625,984.8576049804688,428.8442077636719,970.9208374023438,773.8981323242188,1074.130859375,434.34234619140625,1074.771728515625,776.384521484375,1276.843017578125,474.5649719238281,1243.056396484375,791.4512939453125,1368.294677734375,469.9660339355469,1333.576416015625,798.5277709960938,1531.428466796875,470.8445129394531,1429.30615234375,807.3488159179688,1613.4866943359375,481.32232666015625,1554.2191162109375,808.2543334960938,1661.82275390625,489.6137390136719,1636.12744140625,813.1453247070312,1750.2918701171875,519.4469604492188,1719.3658447265625,834.096923828125
850.4559326171875,581.1691284179688,830.971923828125,865.1551513671875,886.2791137695312,576.3519287109375,867.6484985351562,859.386962890625,905.2317504882812,565.8593139648438,885.9266357421875,845.850341796875,870.0565795898438,552.8767700195312,851.8831787109375,807.948486328125,832.49609375,514.9708251953125,813.6292724609375,817.0367431640625,799.9642944335938,471.2666931152344,780.721923828125,781.1544799804688,820.27880859375,467.1134033203125,801.3450317382812,781.6798095703125,960.5820922851562,564.383544921875,943.6532592773438,820.7188720703125,1003.2786254882812,569.6597900390625,980.9755859375,813.3331298828125,1046.777587890625,566.4339599609375,1028.287109375,819.4926147460938,1097.5311279296875,524.476806640625,1076.3577880859375,802.475830078125,1141.053955078125,494.30389404296875,1117.5760498046875,812.8568115234375,1148.273193359375,453.7699890136719,1131.1199951171875,782.0764770507812,1183.743896484375,463.20855712890625,1161.142822265625,786.977294921875,590.1752319335938,479.9554138183594,580.8477783203125,830.4285278320312,897.3583984375,447.6481628417969,883.0762939453125,774.5266723632812,983.9970092773438,429.43896484375,971.6527709960938,773.5265502929688,1072.068359375,434.0991516113281,1067.0782470703125,775.7245483398438,1276.4747314453125,474.56134033203125,1242.52685546875,791.76708984375,1356.700927734375,469.9018859863281,1338.2318115234375,798.494384765625,1529.786376953125,470.7750549316406,1434.72265625,808.4183959960938,1619.2032470703125,482.0341796875,1548.791015625,808.2333374023438,1685.632080078125,494.94683837890625,1633.8726806640625,813.1761474609375,1749.3814697265625,519.2862548828125,1718.1839599609375,833.5438842773438
850.3387451171875,581.1165161132812,831.2738037109375,865.2972412109375,886.06787109375,576.5953369140625,867.6150512695312,859.3463745117188,904.82421875,565.961181640625,885.6908569335938,845.7173461914062,869.4849853515625,552.9552001953125,852.0052490234375,807.7135009765625,830.5112915039062,516.2149658203125,813.0214233398438,817.3428344726562,798.7405395507812,472.56414794921875,780.4710693359375,781.8760375976562,818.838623046875,467.4522399902344,800.6453247070312,782.658447265625,959.42236328125,562.584716796875,943.5100708007812,826.9853515625,999.8168334960938,568.675537109375,981.1616821289062,819.6484985351562,1044.9771728515625,565.91064453125,1027.1234130859375,823.120361328125,1093.8477783203125,526.8676147460938,1073.556884765625,804.5424194335938,1139.7999267578125,494.54266357421875,1114.6453857421875,812.4241333007812,1147.18212890625,453.6053161621094,1129.40380859375,782.1187744140625,1182.6488037109375,462.981201171875,1158.901611328125,786.8521728515625,590.0160522460938,479.932861328125,579.8184814453125,831.0407104492188,895.564208984375,447.9356384277344,881.301513671875,774.9736328125,982.62255859375,429.7724914550781,969.9638061523438,772.1664428710938,1069.7640380859375,434.1571960449219,1065.6922607421875,775.6846313476562,1275.26611328125,474.611572265625,1240.4395751953125,791.4992065429688,1356.3551025390625,470.03033447265625,1329.9398193359375,798.5242309570312,1515.868408203125,469.441162109375,1448.0291748046875,809.3970336914062,1611.026123046875,481.2725524902344,1547.99853515625,808.412353515625,1661.4610595703125,489.9475402832031,1633.7176513671875,813.2470703125,1748.74755859375,519.4332275390625,1716.751220703125,833.9183349609375
850.362548828125,581.2910766601562,831.5203857421875,865.2578735351562,886.2697143554688,575.696533203125,867.7694702148438,859.2717895507812,904.4505615234375,566.01123046875,885.3761596679688,845.2717895507812,868.5001220703125,553.2254028320312,851.0723876953125,808.4570922851562,830.1115112304688,516.5552978515625,812.2107543945312,817.5853271484375,798.56103515625,472.8901672363281,779.8507690429688,782.5560913085938,818.5046997070312,467.67144775390625,799.547119140625,783.0704956054688,959.4674072265625,562.270751953125,948.3134765625,830.6368408203125,997.5819702148438,568.301025390625,983.4463500976562,826.7001342773438,1043.737060546875,564.5997924804688,1029.1173095703125,830.240966796875,1092.34423828125,526.911865234375,1070.9619140625,807.4525756835938,1139.8902587890625,493.78997802734375,1114.5113525390625,812.7018432617188,1147.057373046875,453.2951354980469,1128.7607421875,782.5654907226562,1182.8997802734375,463.0415954589844,1158.5447998046875,787.12646484375,588.9269409179688,480.4888000488281,579.0059814453125,831.78076171875,894.1813354492188,448.0213623046875,881.3811645507812,775.2636108398438,982.6226196289062,429.2068176269531,972.0200805664062,773.7002563476562,1070.52783203125,433.21185302734375,1062.127197265625,775.8645629882812,1274.35107421875,474.58642578125,1240.2950439453125,791.8961791992188,1356.068359375,470.3486633300781,1323.242431640625,798.0681762695312,1437.91357421875,468.130859375,1462.7423095703125,809.9089965820312,1610.6859130859375,481.6448974609375,1548.6749267578125,808.3973388671875,1683.810302734375,494.6307678222656,1632.799560546875,813.1925048828125,1747.7275390625,519.3917236328125,1715.87255859375,834.080078125
850.2391357421875,581.2822265625,831.8408203125,865.2561645507812,886.0093383789062,575.600830078125,867.8426513671875,859.3987426757812,903.84423828125,566.057861328125,885.3861083984375,845.256103515625,867.8722534179688,553.5449829101562,851.1577758789062,808.8931274414062,829.6553955078125,516.8008422851562,811.485595703125,817.993408203125,797.8215942382812,473.568115234375,779.3862915039062,783.1839599609375,818.1547241210938,468.4031677246094,798.1421508789062,783.6749267578125,957.3297729492188,562.4414672851562,954.1359252929688,837.2492065429688,996.5990600585938,568.8296508789062,986.7297973632812,835.516845703125,1042.9818115234375,563.0986328125,1026.73828125,834.5457763671875,1092.988037109375,525.7373657226562,1069.96044921875,809.7694702148438,1138.46728515625,493.6650695800781,1115.5545654296875,813.3198852539062,1145.9635009765625,453.18011474609375,1126.4451904296875,783.0775756835938,1181.4361572265625,463.1221923828125,1157.7115478515625,787.5213623046875,588.042724609375,480.9889221191406,578.3845825195312,832.608642578125,893.0186157226562,448.32220458984375,880.2659301757812,775.5963745117188,980.6314086914062,429.8904113769531,971.6051635742188,774.1098022460938,1068.8162841796875,433.1988220214844,1061.1944580078125,776.2952270507812,1273.220703125,474.6151428222656,1239.8155517578125,792.453857421875,1354.964111328125,470.3478698730469,1340.14404296875,799.8220825195312,1438.296630859375,468.12451171875,1448.4085693359375,809.235107421875,1611.127685546875,481.9674987792969,1547.367431640625,808.134033203125,1682.8651123046875,494.42474365234375,1632.0260009765625,813.3900756835938,1746.49072265625,519.23095703125,1715.0921630859375,833.9049682617188
850.0523681640625,581.4070434570312,832.4078369140625,865.074951171875,885.8555297851562,575.550048828125,867.982421875,859.3463134765625,903.3643188476562,566.114990234375,885.8467407226562,845.6143188476562,867.2051391601562,553.9031372070312,849.9124145507812,808.5458984375,828.8680419921875,517.1011352539062,810.0443725585938,819.7694091796875,797.0917358398438,473.98382568359375,778.7444458007812,783.885498046875,817.5177612304688,468.806640625,797.3507690429688,784.2183227539062,956.177978515625,562.7188720703125,958.3963623046875,841.472900390625,995.8057861328125,568.4324340820312,991.5986938476562,839.9261474609375,1041.8397216796875,563.4822387695312,1029.4002685546875,839.1251220703125,1091.866943359375,525.5032958984375,1070.1407470703125,812.8165893554688,1136.1878662109375,494.3271484375,1114.404541015625,813.8485717773438,1143.6708984375,453.2449645996094,1124.7796630859375,783.91455078125,1179.9949951171875,463.2204895019531,1156.7716064453125,787.8208618164062,587.3316650390625,481.497802734375,577.3518676757812,833.7291259765625,891.9932250976562,449.0751037597656,878.5582275390625,775.8193359375,978.6988525390625,429.34283447265625,968.501220703125,773.2241821289062,1066.005126953125,433.213623046875,1060.364501953125,776.7481689453125,1269.0701904296875,475.6767272949219,1238.309326171875,792.8629760742188,1353.466064453125,470.1518859863281,1324.362548828125,798.5938110351562,1438.108154296875,468.2504577636719,1447.1591796875,809.4545288085938,1613.200927734375,482.6150207519531,1544.0517578125,808.3037719726562,1682.638916015625,494.7631530761719,1630.3212890625,812.809814453125,1745.5487060546875,519.2158203125,1714.2742919921875,833.7227783203125
849.93896484375,581.345947265625,832.7060546875,865.046630859375,885.8939819335938,575.6189575195312,868.0907592773438,859.032958984375,903.0585327148438,566.0624389648438,885.7258911132812,845.5075073242188,866.5962524414062,553.5988159179688,849.1888427734375,808.8043823242188,827.8687744140625,517.1368408203125,809.5075073242188,820.591064453125,795.9520263671875,474.6033630371094,778.2293090820312,784.7279052734375,816.0218505859375,469.40069580078125,797.2538452148438,784.657958984375,955.8380126953125,564.5984497070312,957.774169921875,847.712158203125,995.2373657226562,569.3060913085938,986.0095825195312,845.4288330078125,1041.055908203125,563.2213134765625,1023.7774047851562,846.94384765625,1090.4677734375,525.4680786132812,1067.714111328125,815.6182250976562,1135.3349609375,493.09197998046875,1113.576171875,813.7813110351562,1142.4197998046875,453.311279296875,1124.505859375,784.1698608398438,1178.70703125,463.560302734375,1156.78369140625,787.982177734375,586.6288452148438,482.0835266113281,575.9947509765625,834.7645263671875,890.3765869140625,449.6538391113281,874.4285888671875,778.3011474609375,977.35400390625,429.799560546875,966.2919921875,773.6353149414062,1064.9765625,433.1645812988281,1058.1278076171875,777.1049194335938,1267.6646728515625,475.8664855957031,1238.2396240234375,793.117919921875,1353.91748046875,470.1701965332031,1324.2791748046875,798.6370239257812,1438.2802734375,468.13037109375,1447.9466552734375,809.3847045898438,1612.63720703125,482.937744140625,1543.0570068359375,808.1265258789062,1681.04052734375,494.2988586425781,1628.6767578125,812.2271118164062,1744.366943359375,519.3275146484375,1713.1519775390625,833.7421264648438
